qp,10000,2189.2502307891846
qp,10000,2231.264114379883
qp,10000,2361.560344696045
qp,20000,2343.74737739563
qp,20000,2375.001907348633
qp,20000,2343.8494205474854
qp,30000,2406.1501026153564
qp,30000,2390.5370235443115
qp,30000,2406.252861022949
qp,40000,2500.094175338745
qp,40000,2515.5372619628906
qp,40000,2515.618085861206
qp,50000,2546.8740463256836
qp,50000,2515.6257152557373
qp,50000,2515.7206058502197
qp,60000,2562.426805496216
qp,60000,2562.493085861206
qp,60000,2562.5932216644287
qp,70000,2624.905824661255
qp,70000,2640.6304836273193
qp,70000,2624.994993209839
qp,80000,2687.5014305114746
qp,80000,2671.874761581421
qp,80000,2671.966314315796
qp,90000,2718.749523162842
qp,90000,2734.464406967163
qp,90000,2734.283924102783
qp,100000,2750.087022781372
qp,100000,2765.7175064086914
qp,100000,2749.9167919158936
qp,110000,2828.129291534424
qp,110000,2796.875476837158
qp,110000,2796.973943710327
qp,120000,2828.129291534424
qp,120000,2828.022241592407
qp,120000,2828.214406967163
qp,130000,2843.754529953003
qp,130000,2843.747854232788
qp,130000,2843.6574935913086
qp,140000,2875.0898838043213
qp,140000,2899.4343280792236
qp,140000,2890.62762260437
qp,150000,2937.5927448272705
qp,150000,2937.4077320098877
qp,150000,2921.9701290130615
qp,160000,2953.0303478240967
qp,160000,2937.462329864502
qp,160000,2937.4048709869385
qp,170000,2953.132390975952
qp,170000,2953.0234336853027
qp,170000,2968.752145767212
qp,180000,2999.9094009399414
qp,180000,2984.29012298584
qp,180000,2984.372138977051
qp,190000,2999.9232292175293
qp,190000,3015.6259536743164
qp,190000,2999.997615814209
qp,200000,3109.377145767212
qp,200000,3031.2485694885254
qp,200000,3046.881675720215
qp,210000,3031.2533378601074
qp,210000,3046.8759536743164
qp,210000,3031.219482421875
qp,220000,3046.872854232788
qp,220000,3046.8742847442627
qp,220000,3046.9741821289062
qp,230000,3062.403678894043
qp,230000,3062.4170303344727
qp,230000,3062.4990463256836
qp,240000,3062.4208450317383
qp,240000,3062.500238418579
qp,240000,3093.74737739563
qp,250000,3093.7488079071045
qp,250000,3093.7750339508057
qp,250000,3078.1023502349854
qp,260000,3093.751907348633
qp,260000,3078.1126022338867
qp,260000,3062.5898838043213
qp,270000,3125.107765197754
qp,270000,3129.8043727874756
qp,270000,3125.0
qp,280000,3140.6285762786865
qp,280000,3125.0040531158447
qp,280000,3140.6266689300537
qp,290000,3156.2516689300537
qp,290000,3140.610933303833
qp,290000,3156.2538146972656
qp,300000,3179.4278621673584
qp,300000,3265.5842304229736
qp,300000,3171.875
qp,310000,3187.469005584717
qp,310000,3187.4988079071045
qp,310000,3187.502861022949
qp,320000,3234.4272136688232
qp,320000,3249.9427795410156
qp,320000,3203.1302452087402
qp,330000,3234.3719005584717
qp,330000,3218.7564373016357
qp,330000,3234.3685626983643
qp,340000,3234.4741821289062
qp,340000,3234.3883514404297
qp,340000,3234.2734336853027
qp,350000,3234.302043914795
qp,350000,3250.0033378601074
qp,350000,3249.9992847442627
qp,360000,3281.3405990600586
qp,360000,3265.6302452087402
qp,360000,3281.1572551727295
qp,370000,3265.6190395355225
qp,370000,3265.622854232788
qp,370000,3281.251907348633
qp,380000,3281.156063079834
qp,380000,3281.2516689300537
qp,380000,3265.629768371582
qp,390000,3281.2654972076416
qp,390000,3281.165838241577
qp,390000,3281.348466873169
qp,400000,3365.856885910034
qp,400000,3406.139135360718
qp,400000,3296.8785762786865
qp,410000,3328.124523162842
qp,410000,3328.1242847442627
qp,410000,3312.500476837158
qp,420000,3328.1261920928955
qp,420000,3328.1290531158447
qp,420000,3343.751907348633
qp,430000,3343.6732292175293
qp,430000,3328.2222747802734
qp,430000,3343.653917312622
qp,440000,3343.8448905944824
qp,440000,3343.6503410339355
qp,440000,3328.047513961792
qp,450000,3375.098943710327
qp,450000,3343.747854232788
qp,450000,3343.7492847442627
qp,460000,3359.382152557373
qp,460000,3359.3685626983643
qp,460000,3484.3785762786865
qp,470000,3453.1354904174805
qp,470000,3593.748092651367
qp,470000,3625.005006790161
qp,480000,3656.338691711426
qp,480000,3546.8788146972656
qp,480000,3546.877145767212
qp,490000,3515.615701675415
qp,490000,3359.3878746032715
qp,490000,3390.707015991211
qp,500000,3406.238317489624
qp,500000,3390.625238418579
qp,500000,3390.6264305114746
qp,510000,3421.874761581421
qp,510000,3390.718698501587
qp,510000,3390.626907348633
qp,520000,3406.153678894043
qp,520000,3390.6280994415283
qp,520000,3453.1242847442627
qp,530000,3421.966552734375
qp,530000,3406.2438011169434
qp,530000,3406.2469005584717
qp,540000,3437.497138977051
qp,540000,3906.2507152557373
qp,540000,4187.500953674316
qp,550000,3578.1846046447754
qp,550000,3593.6920642852783
qp,550000,3468.838930130005
qp,560000,3890.613079071045
qp,560000,3765.716552734375
qp,560000,3562.4120235443115
qp,570000,3624.997615814209
qp,570000,3578.1257152557373
qp,570000,3562.589168548584
qp,580000,3593.7530994415283
qp,580000,3562.501907348633
qp,580000,3921.8740463256836
qp,590000,4046.9822883605957
qp,590000,3640.516996383667
qp,590000,3622.0314502716064
qp,600000,3640.712022781372
qp,600000,3593.6737060546875
qp,600000,3671.8788146972656
qp,610000,3609.2770099639893
qp,610000,3625.081777572632
qp,610000,3625.000476837158
qp,620000,3625.007152557373
qp,620000,3624.8977184295654
qp,620000,3625.035524368286
qp,630000,3640.5880451202393
qp,630000,3656.3408374786377
qp,630000,3609.2844009399414
qp,640000,3687.4969005584717
qp,640000,3640.700340270996
qp,640000,3640.627861022949
qp,650000,3656.25262260437
qp,650000,3656.2600135803223
qp,650000,3640.6209468841553
qp,660000,3625.0994205474854
qp,660000,3687.4921321868896
qp,660000,3640.7155990600586
qp,670000,3640.629768371582
qp,670000,3656.344413757324
qp,670000,3640.6266689300537
qp,680000,3937.4139308929443
qp,680000,4109.47322845459
qp,680000,3656.154155731201
qp,690000,3718.7750339508057
qp,690000,3609.3480587005615
qp,690000,3609.3811988830566
qp,700000,3624.9985694885254
qp,700000,3624.9163150787354
qp,700000,3593.742847442627
qp,710000,3656.252145767212
qp,710000,3625.006914138794
qp,710000,3640.6171321868896
qp,720000,3624.9988079071045
qp,720000,3656.3518047332764
qp,720000,3625.091314315796
qp,730000,3624.904155731201
qp,730000,3640.632390975952
qp,730000,3640.619993209839
qp,740000,3671.9741821289062
qp,740000,3640.5324935913086
qp,740000,3640.617609024048
qp,750000,3656.2552452087402
qp,750000,3671.4987754821777
qp,750000,3641.0775184631348
qp,760000,3656.254529953003
qp,760000,3671.9632148742676
qp,760000,3671.776056289673
qp,770000,3640.6259536743164
qp,770000,3656.250476837158
qp,770000,3656.2538146972656
qp,780000,3656.346082687378
qp,780000,3671.8716621398926
qp,780000,3656.158924102783
qp,790000,3703.1240463256836
qp,790000,3671.873092651367
qp,790000,3671.7941761016846
qp,800000,3687.5033378601074
qp,800000,3671.87237739563
qp,800000,3671.792984008789
qp,810000,3703.1328678131104
qp,810000,3671.8695163726807
qp,810000,3687.5011920928955
qp,820000,3718.7740802764893
qp,820000,3703.028678894043
qp,820000,3687.493324279785
qp,830000,3687.595844268799
qp,830000,3703.1242847442627
qp,830000,3703.129768371582
qp,840000,3718.7464237213135
qp,840000,3703.1314373016357
qp,840000,3703.12237739563
qp,850000,3734.255313873291
qp,850000,3718.7511920928955
qp,850000,3687.504529953003
qp,860000,3718.7442779541016
qp,860000,3703.2251358032227
qp,860000,3734.476089477539
qp,870000,3718.7418937683105
qp,870000,3718.7631130218506
qp,870000,3750.0174045562744
qp,880000,3703.019142150879
qp,880000,3703.1941413879395
qp,880000,3734.379768371582
qp,890000,3718.78719329834
qp,890000,3718.8022136688232
qp,890000,3734.3854904174805
qp,900000,3734.2867851257324
qp,900000,3718.7492847442627
qp,900000,3734.382390975952
qp,910000,3718.700647354126
qp,910000,3746.033191680908
qp,910000,3765.7203674316406
qp,920000,3765.5277252197266
qp,920000,3734.375476837158
qp,920000,3750.1046657562256
qp,930000,3734.2710494995117
qp,930000,3765.6261920928955
qp,930000,3734.4789505004883
qp,940000,3781.1460494995117
qp,940000,3749.997854232788
qp,940000,3765.6612396240234
qp,950000,3750.0603199005127
qp,950000,3781.224012374878
qp,950000,3750.032424926758
qp,960000,3765.627145767212
qp,960000,3750.004768371582
qp,960000,3796.902894973755
qp,970000,3765.5937671661377
qp,970000,3796.8804836273193
qp,970000,3796.865940093994
qp,980000,3765.721082687378
qp,980000,3749.903678894043
qp,980000,3781.2976837158203
qp,990000,3765.653371810913
qp,990000,3796.7875003814697
qp,990000,3764.5649909973145
qp,1000000,3796.8695163726807
qp,1000000,3781.2483310699463
qp,1000000,3749.910593032837
ln,10000,193.2380199432373
ln,10000,187.50381469726562
ln,10000,187.49642372131348
ln,20000,218.7502384185791
ln,20000,218.6744213104248
ln,20000,218.83177757263184
ln,30000,249.9983310699463
