qp,10000,1710.0417613983154
qp,10000,1720.503807067871
qp,10000,1703.2184600830078
qp,20000,1841.1319255828857
qp,20000,1819.103717803955
qp,20000,1839.0178680419922
qp,30000,1887.772798538208
qp,30000,1868.5698509216309
qp,30000,1878.0498504638672
qp,40000,1921.0915565490723
qp,40000,1934.3891143798828
qp,40000,1938.0202293395996
qp,50000,1965.5375480651855
qp,50000,1954.725980758667
qp,50000,1955.7766914367676
qp,60000,1951.610803604126
qp,60000,1983.5937023162842
qp,60000,1924.9067306518555
qp,70000,1984.4627380371094
qp,70000,2019.0489292144775
qp,70000,2034.4276428222656
qp,80000,2037.8093719482422
qp,80000,2060.566186904907
qp,80000,2047.9211807250977
qp,90000,2053.1277656555176
qp,90000,2033.9176654815674
qp,90000,2070.819616317749
qp,100000,2074.1069316864014
qp,100000,2089.740037918091
qp,100000,2095.1242446899414
qp,110000,2086.574077606201
qp,110000,2127.931833267212
qp,110000,2086.7090225219727
qp,120000,2088.970899581909
qp,120000,2117.8083419799805
qp,120000,2143.1620121002197
qp,130000,2133.5082054138184
qp,130000,2141.8144702911377
qp,130000,2125.99515914917
qp,140000,2196.031332015991
qp,140000,2187.1843338012695
qp,140000,2152.395248413086
qp,150000,2197.8232860565186
qp,150000,2206.5014839172363
qp,150000,2196.9075202941895
qp,160000,2265.3634548187256
qp,160000,2236.3054752349854
qp,160000,2227.973461151123
qp,170000,2252.2807121276855
qp,170000,2281.602144241333
qp,170000,2324.5062828063965
qp,180000,2251.3267993927
qp,180000,2251.934051513672
qp,180000,2248.2237815856934
qp,190000,2299.6437549591064
qp,190000,2282.741069793701
qp,190000,2266.911745071411
qp,200000,2299.402952194214
qp,200000,2327.3966312408447
qp,200000,2269.528865814209
qp,210000,2284.6546173095703
qp,210000,2313.3935928344727
qp,210000,2328.636646270752
qp,220000,2310.5688095092773
qp,220000,2330.444812774658
qp,220000,2304.9449920654297
qp,230000,2291.0659313201904
qp,230000,2315.627336502075
qp,230000,2329.7152519226074
qp,240000,2297.3532676696777
qp,240000,2345.4017639160156
qp,240000,2313.019275665283
qp,250000,2341.747760772705
qp,250000,2346.0474014282227
qp,250000,2362.696886062622
qp,260000,2328.106641769409
qp,260000,2346.914052963257
qp,260000,2341.949939727783
qp,270000,2384.82666015625
qp,270000,2387.1586322784424
qp,270000,2376.0435581207275
qp,280000,2390.612840652466
qp,280000,2386.655330657959
qp,280000,2393.9785957336426
qp,290000,2404.2789936065674
qp,290000,2371.379613876343
qp,290000,2387.5393867492676
qp,300000,2470.0827598571777
qp,300000,2436.783790588379
qp,300000,2422.886848449707
qp,310000,2428.711414337158
qp,310000,2401.0050296783447
qp,310000,2422.208309173584
